user_id,favorite_song_1,favorite_song_2,favorite_song_3,favorite_song_4,favorite_song_5,favorite_song_6,favorite_song_7,favorite_song_8,favorite_song_9,favorite_song_10,favorite_song_11,favorite_song_12,favorite_song_13,favorite_song_14,favorite_song_15,favorite_song_16,favorite_song_17,favorite_song_18,favorite_song_19,favorite_song_20
237,292,1430,2125,2238,2655,3043,3235,5087,5237,5870,6079,6597,7356,130,1953,1629,4836,5450,5844,6539
238,430,1289,4208,341,3201,4359,343,437,650,843,1354,1385,1548,2156,2358,2504,2629,3099,3860,3891
239,658,747,901,1357,2011,2155,2739,2741,3161,3339,3866,3879,4055,4389,4791,5635,5648,5974,6174,6842
240,4192,6559,2674,3112,4095,4441,6587,22,27,1362,4835,6910,4524,2518,3517,4170,6930,7389,9,2676
241,54,267,321,413,555,1064,1314,1383,3162,3209,3488,3749,3995,4001,4897,6701,7034,7189,7722,1292
242,306,6282,6637,6740,130,1209,2133,3275,3988,4111,4270,4931,6370,6659,6943,7156,7609,16,6202,7535
243,1235,1973,2026,5473,5815,6691,7273,23,50,414,2306,2867,2978,3085,3466,3477,4637,4785,4829,4835
244,1043,1333,1963,2063,4478,5513,5622,5677,5704,5767,6194,6646,6768,6831,7108,7193,7232,7657,71,3238
245,2433,3184,5546,6065,7673,374,925,1347,1747,1751,1874,2818,2945,3509,3866,4350,4357,4621,4732,7410
246,1347,1385,1775,3427,3906,3907,4008,5239,7206,565,650,3905,5499,7223,7673,23,1362,4835,4524,848
247,130,216,246,396,689,950,1459,1758,3006,3462,3505,3977,4054,4063,4107,4111,4520,4715,5274,5763
248,4153,5309,6033,6674,2150,2940,5036,7402,7470,3805,5801,7704,896,927,1101,3232,3866,4359,4595,4698
249,5988,88,3431,4945,449,3396,1067,6502,1672,2427,4538,6515,608,648,3679,4066,4835,5473,5576,5973
250,6,54,123,241,265,282,299,461,474,510,552,644,738,952,1064,1110,1208,1359,1576,1686
251,566,842,1330,1725,2197,2515,2628,3931,5166,5492,6926,7105,284,312,921,1075,1648,1758,2676,2811
252,286,589,817,1347,1349,1385,1739,2361,2674,3066,3339,3572,3714,3832,3859,3866,3888,3951,4361,4389
253,9,306,673,1002,1004,1043,1083,1209,1211,1220,1273,1383,1594,1739,1768,1847,1940,2011,2078,2121
254,1347,1739,3907,7453,817,6930,7389,4391,4773,1075,2008,3321,406,1673,2009,3839,4832,7476,1393,1142
255,524,5617,6681,2824,6658,2955,3451,2020,520,658,1466,1671,1758,1973,2155,2182,2590,3313,3356,3372
256,14,16,186,512,1172,6911,135,312,1352,1357,1383,1385,1646,1739,2009,2198,2209,2558,2924,3012
257,435,404,552,738,900,1588,1858,2081,2154,2195,2284,3183,4188,4342,4346,5038,5048,5078,6294,6382
258,42,71,107,635,700,747,894,901,935,1075,1207,1251,1282,1357,1571,1580,1648,1758,1908,1940
259,9,2572,3138,4441,7102,1211,6813,134,1483,2461,3161,3331,3746,4300,4387,6659,7632,7736,292,5654
260,243,747,811,900,1209,1347,1785,2768,3001,3047,3235,3474,3567,3572,3939,4272,4424,4921,5084,5087
261,406,674,1333,1673,1847,2209,2794,2908,3161,3416,3439,4272,5869,6209,6279,6348,6364,7269,410,3406
262,5190,274,5262,1207,1580,4766,5426,1672,2427,4538,6515,104,195,4316,5866,7527,2504,3936,1454,282
263,1153,2553,3087,4250,7757,607,5756,99,3568,270,2768,5582,6294,6295,13,689,921,1673,2674,3439
264,120,163,406,472,924,1087,1349,1673,1963,2009,2847,3591,4102,4337,4888,5082,5385,5455,5813,6357
265,1842,2736,3193,5500,2798,3718,5625,6194,6353,6613,7069,7108,7236,504,734,1613,2130,2200,2519,6115
266,505,516,2469,3841,3888,4173,4605,4802,7441,7546,7563,6441,673,2794,6958,7222,950,1333,4022,4776
267,183,237,381,421,520,581,604,835,838,878,946,992,1027,1043,1248,1262,1292,1324,1329,1393
268,3339,5115,5465,5825,1374,4107,346,638,1826,1838,4208,4279,4302,4588,4611,4854,5105,6006,6326,6389
269,80,811,817,1172,1383,1468,1671,1900,2045,2235,2351,2518,3104,3442,5274,5506,5565,5882,6282,6682
270,1292,2518,3846,4824,5522,637,780,894,1004,1142,1466,1478,1675,1785,2009,2109,2117,2461,2481,2752
271,186,635,1004,1217,1331,1594,1758,1847,1935,1940,1977,2560,2940,3339,3384,3465,3533,3695,3879,4107
272,9,12,38,42,99,174,243,392,437,589,607,608,611,665,739,741,742,747,753,843
273,2138,5087,1209,2133,3275,3988,4111,4931,6370,6659,6943,7156,7609,969,2078,2923,4107,4918,5335,6057
274,16,1007,1039,1989,3439,3494,3532,3722,3743,4156,4391,4539,5704,6355,6675,6825,6894,6948,7202,7203
275,1468,2393,2401,2457,2518,3319,3634,3688,3805,3880,4038,4150,4170,4314,4382,4773,4824,4950,5141,5244
276,26,422,539,573,1120,1203,1562,2450,2828,3264,4028,4572,4761,4845,4850,5079,5924,5964,7520,7676
277,2331,934,1720,2995,5704,554,2758,3698,3805,4454,4662,6074,6204,6637,6769,7069,7236,1351,1727,5691
278,187,1571,4803,7139,1415,278,323,437,497,512,624,631,1046,1758,1847,2291,2447,2665,2700,3114
279,1953,2020,2088,2808,4346,4836,5093,5341,6745,7021,216,436,665,738,904,1127,1144,1651,1671,1820
280,621,2283,2292,4098,4595,4615,4698,5489,5599,5600,5819,6651,6978,7033,95,647,713,780,920,1671
281,282,1513,1963,2059,4399,5355,7279,696,794,1009,1143,2443,4036,4566,5375,5451,5870,5914,5942,7233
282,177,5309,6413,7680,4656,216,932,2117,5201,6468,7233,7444,7750,1459,2570,6593,566,842,1330,1725
283,237,520,570,878,1393,1468,1785,2117,2122,2755,3193,3269,3517,3923,4038,4150,4231,4519,4587,4824
284,1594,7493,3062,5009,1127,4482,5150,5376,7588,2230,3418,6352,5355,5473,6456,924,4337,5455,6202,7203
285,349,984,1311,1824,2532,3916,4737,5162,5542,6369,6969,7056,7157,419,757,1492,2200,2313,2461,2798
286,2755,4279,12,174,243,252,292,333,611,631,672,741,756,848,878,1004,1241,1251,1393,1430
287,3649,3664,1805,604,155,811,1014,1545,3805,4231,4395,5315,6930,7097,7193,589,1673,2209,2427,2728
288,3105,237,392,570,920,1357,1456,2572,2852,3219,3344,3497,4835,4922,4949,5084,5201,5518,5823,6910
289,6191,7072,935,1133,1513,2360,2739,2928,3342,3356,4935,5569,5587,6142,6241,6291,6864,7365,7450,7567
290,3105,339,373,1004,1009,1251,1354,1557,1900,2047,2385,2439,2568,2623,3389,3695,3905,4100,4444,4782
291,611,1251,3676,6593,7381,138,1043,1054,2110,2461,6792,6866,7523,1671,7693,224,248,2026,2712,6720
292,950,2106,3110,3698,3718,4580,6603,6848,7255,7417,7511,7632,1220,2590,3342,5143,5921,6168,757,957
293,5801,7279,6311,1206,4581,2969,3888,37,104,251,566,842,900,1373,1388,1588,1858,1963,2081,2106
294,1594,2940,7402,7493,1940,4446,5245,5689,5974,2138,5087,2317,3315,3975,34,3406,3860,5237,5333,5513
295,2799,3514,5450,793,1362,1388,1571,1963,1977,2059,2696,2712,3331,3357,3489,3576,3878,3888,4736,5086
296,1388,2025,3357,4980,5450,436,1217,1977,3088,4086,4272,6511,7373,7423,1139,7746,216,598,1126,1935
297,3047,14,293,319,321,383,405,413,414,451,481,531,533,661,753,1028,1032,1063,1099,1261
298,52,238,304,435,494,966,1146,1326,1373,1433,1594,1858,1953,2059,2106,2284,2303,2696,2712,3463
299,3455,950,1043,1333,3746,5473,6219,7193,897,2794,3406,4107,4424,5237,5608,7523,4753,591,696,4382
300,1594,2150,2940,5036,5301,7402,7470,7493,7736,130,181,299,376,554,794,1043,1333,1388,1473,1699
301,2820,3088,4086,6627,700,847,994,1986,3426,3484,7318,631,6793,219,1440,1751,1912,3470,4916,5508
302,4153,1345,36,411,1192,1348,1646,1647,1715,1782,3400,3605,3606,3892,4377,4388,4460,4582,4862,4934
303,1329,3002,3156,3783,5730,6154,6990,604,946,1009,1225,1557,1675,3688,4382,4773,4824,5380,5479,5518
304,7072,925,2225,2752,4080,6461,6573,638,668,796,1157,1353,1772,1811,2273,2432,4147,4395,5599,7342
305,7389,7736,1501,181,248,282,289,343,361,376,418,437,554,757,772,811,839,950,1004,1007
306,4736,83,3478,4651,7115,5617,2230,3418,6352,52,1291,3577,900,4188,6382,2063,7108,5212,966,1043
307,104,252,477,903,925,937,1459,2182,2197,2361,2628,3114,4441,5026,6231,7692,518,921,4690,6542
308,6285,6832,95,1150,2078,2447,5463,6727,6768,7197,116,243,340,341,367,372,386,741,759,788
309,237,570,3496,3497,4925,5084,5450,1655,2704,7017,2519,6063,6244,4038,1566,2002,3688,4150,4437,635
310,27,876,1207,3105,5131,6287,7671,631,1039,1943,2378,3389,6355,6357,6825,6948,7535,1876,1910,1209
311,7654,2445,3174,6353,848,849,1105,2676,2780,2789,2947,4156,4361,6209,6635,7637,2759,319,5624,5869
312,163,436,624,793,843,1150,2078,2447,2622,3357,3616,3695,4043,4086,4406,5333,5478,5583,5654,5974
313,1405,2736,3197,4970,5500,5801,6115,6352,7441,7741,43,248,282,284,299,339,393,421,562,595
314,5309,6413,7680,7726,3428,3698,7632,1177,2712,2195,3980,4346,5038,5048,6294,6745,1454,2225,2969,6285
315,88,736,835,966,3696,4449,4757,5823,6951,7236,274,4435,7335,449,1858,2714,2758,4753,5294,5591
316,57,143,196,216,265,371,552,674,721,804,1002,1003,1116,1138,1144,1220,1374,1466,1571,1671
317,3157,4605,7429,54,1670,2673,2761,3210,3263,4159,4897,4966,7039,7346,1143,2642,5375,5451,5649,5955
318,2003,3039,3157,4467,4605,5232,6797,7025,7347,51,1473,1683,2026,2095,3199,3733,4945,5113,5552,5772
319,260,444,997,7540,1208,1719,4398,6605,800,4300,4927,6017,2885,6001,944,3241,5719,6481,7558,7743
320,43,276,778,935,1346,1837,2047,3172,3289,4137,4225,4387,4884,5946,6110,6422,6597,6646,505,4605
321,6131,6209,2507,3601,7344,1454,6005,845,6204,6441,7684,521,950,2519,3846,4345,4395,5398,5608,6219
322,686,1600,2382,2650,2798,2971,2995,3216,3315,3878,4772,5304,5500,5534,6074,6285,7108,7274,7347,779
323,3193,88,343,376,421,950,1213,1251,1361,1473,1557,1671,2156,2317,2403,2572,3342,3832,3859,4022
324,631,1673,1693,1943,3041,3090,3439,3722,5115,6333,6825,7379,7536,22,289,668,1357,1671,1886,1940
325,1075,4520,5866,5929,6991,216,299,1142,2808,3266,3514,4199,4382,4848,4854,5594,6675,6813,7037,7040
326,2230,3062,3514,3980,4111,4848,5341,5473,6074,6080,6352,6603,6745,7736,7754,376,2207,2609,3305,5169
327,3275,3616,5507,5974,7072,7673,428,658,779,813,1152,1385,2197,3172,3321,3977,4004,4324,4338,4618
328,762,1388,2026,3331,5473,6456,7736,1218,6367,53,315,339,611,936,1117,1581,1594,2228,2398,2608
329,540,1385,1739,1775,3906,5239,5550,6288,6912,7206,4153,38,3059,7757,3342,4935,565,650,2623,3389
330,381,811,42,186,243,327,354,372,436,493,658,700,741,747,793,801,817,866,894,924
331,1954,3888,4304,4581,5237,5942,1628,1847,3567,3805,5262,6832,7279,7506,7741,2290,3406,5087,6285,6813
332,1941,3343,3487,6488,6579,772,874,421,2546,4022,6310,51,130,181,248,294,299,376,595,679
333,1594,7493,800,4300,6017,2106,5513,1373,4171,1340,2704,4759,2317,3315,3975,1142,3514,1388,3331,3357
334,900,3193,3746,3878,4272,4424,5237,5946,6222,6867,7347,7423,42,1388,2106,2447,2821,3331,3356,3841
335,130,181,315,376,410,762,772,1127,1142,1333,1465,1594,3062,3216,3505,3642,3746,3888,3975,4197
336,248,283,319,497,1073,2026,3093,3745,5294,5304,5617,6204,238,966,1720,2230,5388,435,2124,4405
337,29,88,517,934,1842,2290,2294,2736,5044,5262,6831,6951,7102,1117,1683,2555,2960,3431,3869,4024
338,90,1006,2150,2231,2317,2940,3315,3576,3888,3975,4539,4816,5962,6813,7347,7402,15,219,1138,1513
339,696,777,780,882,897,920,1127,1576,2117,2798,3193,4036,4038,4129,4796,4848,5148,5590,5710,6166
340,174,1117,1281,1508,1940,2017,4446,5087,6637,6748,7197,7571,1430,1581,2398,4304,4478,6629,130,437
341,1009,1989,2452,4950,5662,7263,7344,142,1322,1331,2794,2886,3888,3939,5201,5237,5309,6364,6813,6941
342,134,372,519,689,921,1009,1157,1331,1557,1847,1965,2378,2452,2469,2679,3216,3252,3331,3406,3461
343,195,497,520,900,1588,2195,3489,3980,4188,4346,5038,5048,6294,6382,6462,6745,1190,4266,7031,181
344,562,713,2583,3765,3784,3941,5201,5970,6722,7101,1727,1758,1976,2634,2811,2864,3120,3524,4102,4337
345,312,6769,181,1500,2740,7193,7684,2317,3315,3975,1785,4290,1532,3406,4776,5237,7383,5086,1333,2750
346,849,1339,1451,5236,440,2052,2571,2622,3184,5132,5498,5634,6160,6577,6617,6679,7199,7720,7736,3552
347,376,410,421,595,686,1248,1333,1437,1473,2401,2658,2808,3315,3406,3528,3590,3688,3698,3766,3897
348,969,2923,4107,4918,5335,6057,6114,6251,6260,6270,6826,7082,7106,811,1043,3216,3273,3461,5236,6285
349,5082,5163,5839,6271,6711,7594,1966,6539,6655,7422,4183,2973,6236,7669,2609,927,2061,3979,2291,4736
350,901,1369,2133,3275,5942,5970,6659,7736,520,811,1399,2443,2874,3018,3846,5093,5232,5497,5662,5664
351,3080,3395,4129,4867,811,1009,1043,2457,3029,4915,1673,7197,1152,1920,2168,2842,3171,6026,16,644
352,2560,5728,337,1008,2457,2653,2700,2740,3826,4347,5583,5662,5705,6014,6445,6577,6638,6988,7076,7230
353,1374,3454,4519,4791,6520,1106,1891,3213,3951,4382,6096,6154,6511,6701,6793,6908,6930,7118,38,319
354,631,644,673,1009,1557,2301,2393,2609,2953,3029,3421,3590,3805,3888,3897,4147,4300,4802,4931,4970
355,54,85,324,681,698,910,952,973,1025,1044,1064,1300,1343,1419,1576,1586,1643,2170,2235,2273
356,554,838,1332,2054,2953,3052,5177,5298,5608,5662,6204,6299,6441,6668,6770,6955,7193,7262,7684,82
357,3746,3747,1830,5162,1155,1374,3454,82,240,426,1061,1286,1784,1901,1923,2614,3480,3652,4351,4737
358,9,42,243,289,747,935,1157,1345,1357,1385,1768,3235,3866,3976,4389,4732,4849,5504,6210,6277
359,376,421,515,762,799,811,828,900,1126,1144,1388,1557,1594,1628,1936,2026,2301,2443,2457,2572
360,3039,315,2808,6584,83,3478,4651,7115,7586,3768,299,552,738,4342,5078,7769,4543,789,6944,175
361,1594,7493,811,817,897,1357,1571,1580,2382,2652,3176,3315,3396,3878,3888,3975,3976,4100,4389,4581
362,216,367,696,741,747,844,934,1956,2011,3746,3837,3888,4440,5233,5767,5778,5970,6333,6825,6889
363,1686,2003,2064,2401,2953,3841,3888,4107,4382,4605,4694,6335,6364,6605,6745,6841,7506,794,2469,3897
364,289,756,1251,1671,1951,2345,2755,3879,4389,5060,5378,5504,5869,5885,1194,5599,277,280,2676,3100
365,53,95,135,282,339,373,421,516,772,796,913,950,1009,1054,1172,1194,1333,1343,1473,1686
366,2969,3939,6674,2301,95,802,1671,1891,2570,3879,4732,5012,5654,7078,7588,1142,1963,3300,5946,6251
367,42,901,2665,3314,3356,3723,3976,4345,5546,5599,5635,5851,5869,6691,7585,1222,1208,6602,2790,5868
368,29,283,319,904,966,1073,1117,1180,1594,2059,2063,2555,2808,2960,3534,4061,4137,4840,4939,5258
369,1459,2200,4399,2317,2345,3093,3975,4361,4690,5534,6364,7189,7273,721,216,270,341,1002,1089,1289
370,95,104,115,181,213,219,237,243,252,428,436,437,519,535,564,598,611,628,635,672
371,897,1956,2507,5513,1014,1686,1905,2401,2519,5263,5801,6761,280,323,399,689,925,1009,1359,1362
372,4803,1388,3331,3357,4272,2059,5086,2150,3694,5950,1207,1580,4766,1347,2317,3029,3567,3693,3805,5654
373,3465,6624,6920,6041,194,891,935,1101,1172,1251,1535,2822,3342,3860,3910,4334,4634,4867,4935,5519
374,2284,7515,7736,4736,1178,2160,4911,5115,5817,6804,430,4703,5032,143,738,1267,2081,2154,2730,4446
375,1646,1673,1739,2197,2361,2628,4935,6637,187,2317,4803,1010,1716,2360,2362,2928,5569,5806,6291,6979
376,2109,3520,352,900,1025,2443,3466,3577,4110,5349,5388,6032,6333,7423,7438,7493,5082,1067,2821,3454
377,900,1588,1858,2081,2106,2154,2195,2284,2303,3980,4188,4346,5038,5048,6294,6364,6382,6462,6535,6745
378,134,143,241,552,738,1699,1758,1940,4387,5110,6073,6645,6654,6944,174,260,282,292,367,778
379,143,1025,2778,3372,3466,3470,3474,4595,4792,6098,6216,6459,6460,6648,7456,4188,5341,10,216,477
380,641,4003,5262,5350,6600,69,299,780,811,1200,1557,1576,2015,2572,2808,2995,3241,3367,3374,3517
381,133,268,290,293,395,489,511,524,674,681,738,910,914,952,998,999,1025,1063,1070,1092
382,5594,554,243,1895,1557,5113,183,240,244,299,376,381,421,463,581,644,838,862,950,1043
383,130,830,1043,1142,1473,1673,2026,2238,2658,2758,3001,3029,3315,3496,4161,4672,4776,4802,5087,5262
384,1393,3307,3888,4802,4915,4970,4976,5942,7347,7424,1787,4265,1324,3915,6930,7168,7389,1286,1437,1468
385,2821,3939,5955,95,5270,2284,5844,1067,6502,1369,3888,2794,3576,925,1331,2138,3552,3746,3859,4836
386,1085,2642,5450,5955,7001,6691,181,1500,2740,7193,7684,2759,7716,376,1189,1427,1557,2317,2518,3012
387,2555,2570,2652,3081,3698,3977,5333,6279,6603,7347,7593,7632,3529,5086,5304,6867,7048,7434,3979,7001
388,94,120,280,312,689,799,921,994,1211,1455,1648,1693,1727,1758,1963,1974,2040,2482,2645,2788
389,458,1179,1826,1838,3307,3923,4169,4211,4279,4588,4611,4976,5105,5465,6008,7002,7775,1127,1333,1473
390,1811,4395,237,1468,1655,1788,1965,2002,2117,2156,2401,2457,3001,3018,3367,3496,3497,3688,3805,4150
391,299,376,554,595,644,679,719,772,864,1465,1532,1842,1989,2257,2329,2457,2519,2568,2740,3046
392,554,1465,4061,5390,248,376,421,716,794,897,1127,1194,1333,1842,2572,2969,2971,3746,3750,4289
393,5988,177,5309,6413,7515,7680,966,3468,6824,181,299,554,934,950,1373,1473,1528,2758,2995,4111
394,900,1588,4188,6382,6462,30,658,696,866,1089,1157,1251,1297,1357,1935,1971,2317,2361,2468,2969
395,2073,493,4675,5294,3565,4718,759,1669,2011,2762,3485,3533,4077,4452,6814,224,900,1022,1109,1177
396,2172,3696,5298,5652,6344,7236,244,554,1410,2152,3216,3315,4111,4289,4930,6015,312,418,934,950
397,30,147,3477,5090,6959,7767,573,738,4595,6294,3642,1758,4225,4577,4937,6086,148,595,4185,598
398,216,292,341,421,673,1142,1940,2794,3315,3533,3723,4300,5398,5594,5921,5970,6507,6637,6646,6832
399,356,746,2182,7071,42,6046,3412,1528,4961,7021,489,1297,1679,2298,2886,3372,5308,6608,6035,2291
400,142,848,851,1228,2531,3878,5086,5333,5617,5898,6603,7434,598,4272,3174,2712,5473,6353,5355,6456
401,411,3400,4388,4460,4582,4862,4934,5434,6282,6740,7318,7717,4965,7116,1646,1647,1715,1782,36,1192
402,299,1297,2555,2778,3083,4365,4501,4848,5804,6595,6602,6868,6951,7565,7676,12,216,253,341,517
403,1673,6741,3698,42,45,98,177,276,286,339,421,437,473,515,566,589,611,651,658,742
404,34,37,90,99,314,436,478,598,689,792,900,925,1006,1043,1106,1150,1207,1211,1306,1357
405,286,652,1075,1251,1671,1943,1989,2056,2680,3069,3071,3427,3473,3974,3977,4054,4337,5289,5312,5691
406,1292,4444,913,647,882,5812,1548,3114,4004,5402,1251,3676,6593,3878,901,1172,1758,2126,3184,3193
407,376,554,950,1333,1532,2552,2740,4061,4478,5298,5398,6613,7193,7232,7236,7271,7273,7577,7684,1292
408,811,2110,299,484,1473,2572,3431,4111,4945,5113,6371,243,803,2106,7760,800,4300,6017,6769,1110
409,43,98,276,289,364,436,477,611,694,700,742,811,813,935,1075,1083,1152,1207,1221,1251
410,3274,4289,4304,7721,53,243,371,436,570,589,631,690,742,747,756,778,779,830,843,844
411,9,2676,5495,6209,686,6131,183,274,364,367,421,581,644,811,1009,1043,1248,1335,1374,1437
412,2317,3315,3975,1226,2195,3980,4346,5038,5048,6294,6745,5617,1361,757,3693,1444,811,1456,1631,3497
413,82,499,1831,4263,5928,1805,5275,274,1061,1531,5156,583,2899,3652,4737,4998,5162,6928,224,1483
414,848,1458,4931,6659,7156,7609,7753,2382,2427,3124,5303,5349,7457,117,1596,1619,2182,3520,4470,5383
415,637,738,835,1045,1208,1621,2333,2850,2912,2921,2960,3240,3600,3756,3936,4288,4821,4824,4951,5308
416,224,598,905,1388,3489,4736,4779,4925,7423,3939,4100,5451,6120,7271,900,1858,3666,4272,4581,5186
417,5716,1669,2507,3193,3747,4111,5087,6256,7593,130,436,555,2740,2794,3001,3120,3473,3905,4170,4272
418,3836,3975,5086,248,1073,2317,3412,3773,4925,5237,5473,7493,4334,2011,2762,3485,3533,4926,674,1456
419,1075,2107,2519,2819,2855,3237,3975,4031,4272,5026,5737,1194,2560,3077,3229,3983,5728,6021,6078,6219
420,6413,2078,3177,7108,299,395,533,777,1127,1200,1785,2026,2310,2332,2461,2866,3367,3765,4045,4192
421,3229,6577,6629,7049,7408,45,729,1007,1116,4520,5410,5425,5808,6333,6357,6658,5237,2940,3453,6487
422,2081,6539,286,2182,4112,7137,7543,7637,2971,5617,5122,1206,4538,5388,2317,3315,3975,324,543,3756
423,646,897,1576,2195,2729,2866,3138,3258,3694,3746,3765,3980,4038,4173,4307,4931,5048,5666,5912,6001
424,140,315,319,560,614,871,913,1075,1117,1277,1319,1337,1442,1491,1565,1567,2010,2384,2700,2982
425,2642,5450,5955,7001,2518,3517,4170,6587,1209,3275,6659,4931,6943,7609,3988,7156,2133,6370,237,364
426,161,570,780,1179,1643,2852,4208,4666,5084,5542,5664,5668,6990,7150,7396,1437,1686,2122,3688,3805
427,1025,1852,6092,1143,2642,5375,5451,5649,5955,6839,7001,3609,5309,6167,6413,7680,6033,6674,2821,1126
428,4921,512,1388,3331,3357,1528,829,2068,2291,3935,4437,4824,6957,79,665,934,1783,6352,7086,7451
429,808,1576,2333,2850,3081,3373,3522,3765,4637,5365,5452,5590,6193,7249,6084,2047,4304,4308,6040,6597
430,1142,3675,1454,3846,3783,1075,4211,4519,6744,7002,7444,95,1743,2447,2483,3576,3998,5513,6413,6502
431,6,694,1075,3119,3303,3601,5318,6412,6445,6841,7069,7482,7582,813,1204,1232,1243,1535,2653,3188
432,42,243,1357,1940,2665,3321,3879,5634,1979,2629,3420,3425,3520,4361,4645,6241,6510,7688,43,152
433,4205,4518,2622,3995,7199,376,2136,6204,436,1233,1333,1594,1615,1847,2150,2940,3453,3528,3567,3693
434,859,3974,4950,3252,3987,6502,292,339,436,437,591,611,644,673,748,811,876,878,950,1009
435,7344,6768,128,879,1229,1436,1508,3429,3985,5324,5511,5790,5830,6718,7316,1292,4444,7352,2014,174
436,5685,757,811,2317,3625,3979,5090,6930,4205,5795,123,265,526,998,1159,1343,1766,2274,2333,2437
437,301,1022,1073,1319,1746,2555,3093,3690,4772,6222,6364,5384,5387,117,2478,1478,2507,2570,3426,6870
438,595,874,4024,4796,5150,4107,4111,1009,130,396,1209,2133,3275,3311,3988,4270,4715,4729,4931,6370
439,2154,4272,252,1672,1971,2427,2652,4387,7072,7106,904,2284,2933,4386,4581,4838,5237,299,641,811
440,7444,187,713,1454,1532,1571,1580,2317,3315,3406,3975,4766,4776,4803,5237,7139,1220,1222,1330,2459
441,270,339,565,566,589,611,742,935,1007,1150,1347,1385,1483,1671,1739,2078,2197,2225,2447,2622
442,3462,5946,6954,7069,7255,7356,181,1500,2740,7193,7684,38,237,376,570,641,983,1192,1333,1385
443,7195,2111,477,520,681,922,3085,220,388,5270,3768,1438,299,800,4300,6017,282,914,1586,1679
444,1532,3406,4776,5237,591,696,181,274,421,647,716,811,882,1043,1194,2518,2740,3029,3201,3219
445,120,1768,2238,3081,3474,3479,3572,4456,4860,4888,5012,5335,5466,5973,6057,6251,7082,7106,95,812
446,34,42,77,186,257,512,566,759,811,842,851,909,935,970,981,1026,1172,1193,1251,1357
447,548,920,926,932,1478,1672,1847,2427,2507,2655,3111,3134,3193,3420,3694,4538,4564,5272,5450,5805
448,37,224,1373,5384,5387,6866,4333,1388,2712,2969,3331,3357,4940,5086,6033,6674,7760,755,2483,4745
